title,url,matching_questions,similarity
Hear Ty Cobb's reaction to Trump possibly pardoning Jan. 6 rioters,https://www.youtube.com/watch?v=0EXgciZoNXg,Will Trump nominate Bill Hagerty for Treasury Secretary?,0.6013926267623901
Bolton: Trump's defense secretary pick is a 'loyalty choice',https://www.youtube.com/watch?v=nja8Gg86gS0,Will Trump nominate Tom Cotton for Defense Secretary?,0.6626412272453308
Bolton: Trump's defense secretary pick is a 'loyalty choice',https://www.youtube.com/watch?v=nja8Gg86gS0,Will Trump nominate Robert OBrien for Defense Secretary?,0.6361425518989563
Bolton: Trump's defense secretary pick is a 'loyalty choice',https://www.youtube.com/watch?v=nja8Gg86gS0,Will Trump nominate Mike Pompeo for Defense Secretary?,0.625984787940979
Bolton: Trump's defense secretary pick is a 'loyalty choice',https://www.youtube.com/watch?v=nja8Gg86gS0,Will Trump nominate Mike Gallagher for Defense Secretary?,0.6246440410614014
Bolton: Trump's defense secretary pick is a 'loyalty choice',https://www.youtube.com/watch?v=nja8Gg86gS0,Will Trump nominate Joni Ernst for Defense Secretary?,0.6121721267700195
Bolton: Trump's defense secretary pick is a 'loyalty choice',https://www.youtube.com/watch?v=nja8Gg86gS0,Will Trump nominate Christopher Miller for Defense Secretary?,0.6017467379570007
Experts react to Trump picking loyalists to serve in his incoming administration,https://www.youtube.com/watch?v=LbhF7lQCKBI,Will Trump nominate  David M. Friedman for Israeli Ambassador?,0.6631041169166565
Experts react to Trump picking loyalists to serve in his incoming administration,https://www.youtube.com/watch?v=LbhF7lQCKBI,Will Trump nominate Peter Deutsch for Israeli Ambassador?,0.642851710319519
Experts react to Trump picking loyalists to serve in his incoming administration,https://www.youtube.com/watch?v=LbhF7lQCKBI,Will Trump nominate Mike Gallagher for Defense Secretary?,0.6369926333427429
Experts react to Trump picking loyalists to serve in his incoming administration,https://www.youtube.com/watch?v=LbhF7lQCKBI,Will Trump nominate Howard Lutnick for Israeli Ambassador?,0.6365012526512146
Experts react to Trump picking loyalists to serve in his incoming administration,https://www.youtube.com/watch?v=LbhF7lQCKBI,Will Trump nominate Joni Ernst for Defense Secretary?,0.6319088935852051
Experts react to Trump picking loyalists to serve in his incoming administration,https://www.youtube.com/watch?v=LbhF7lQCKBI,Will Trump nominate Tulsi Gabbard for Homeland Security Secretary?,0.6295776963233948
Experts react to Trump picking loyalists to serve in his incoming administration,https://www.youtube.com/watch?v=LbhF7lQCKBI,Will Trump nominate Thomas Homan for Homeland Security Secretary?,0.6280065178871155
Experts react to Trump picking loyalists to serve in his incoming administration,https://www.youtube.com/watch?v=LbhF7lQCKBI,Will Trump nominate Mark Morgan for Homeland Security Secretary?,0.6219639182090759
Experts react to Trump picking loyalists to serve in his incoming administration,https://www.youtube.com/watch?v=LbhF7lQCKBI,Will Trump nominate Robert OBrien for Defense Secretary?,0.6174749135971069
Experts react to Trump picking loyalists to serve in his incoming administration,https://www.youtube.com/watch?v=LbhF7lQCKBI,Will Trump nominate Mike Pompeo for Defense Secretary?,0.6104531288146973
Experts react to Trump picking loyalists to serve in his incoming administration,https://www.youtube.com/watch?v=LbhF7lQCKBI,Will Trump nominate Bill Hagerty for Treasury Secretary?,0.6070836782455444
Experts react to Trump picking loyalists to serve in his incoming administration,https://www.youtube.com/watch?v=LbhF7lQCKBI,Will Trump nominate Chad Mizelle for Homeland Security Secretary?,0.605765700340271
Experts react to Trump picking loyalists to serve in his incoming administration,https://www.youtube.com/watch?v=LbhF7lQCKBI,Will Trump nominate Bill Hagerty for Secretary of State?,0.6051323413848877
Experts react to Trump picking loyalists to serve in his incoming administration,https://www.youtube.com/watch?v=LbhF7lQCKBI,Will Trump nominate Steven Mnuchin for Treasury Secretary?,0.6041181087493896
Analyst says Rubio as secretary of state pick puts China at center of Trump's policy,https://www.youtube.com/watch?v=dy91oGUlGiQ,Will Trump nominate Marco Rubio for Secretary of State?,0.8117151260375977
Analyst says Rubio as secretary of state pick puts China at center of Trump's policy,https://www.youtube.com/watch?v=dy91oGUlGiQ,Will Marco Rubio be a member of the Trump administration?,0.6829696893692017
Ex-DHS official speaks out about Trump's new border czar,https://www.youtube.com/watch?v=1JOAf8m822A,Will Trump nominate Thomas Homan for Homeland Security Secretary?,0.6606349945068359
Incoming border czar' details Trump administration's plans to handle illegal immigration,https://www.youtube.com/watch?v=3yzZDJok7vc,Will Trump nominate Thomas Homan for Homeland Security Secretary?,0.6385127305984497
Fareed's take: Democrats blew it by making three big mistakes,https://www.youtube.com/watch?v=9yx_re0FyZM,Kamala Harris wins the popular vote?,0.6148203015327454
The goal should be to deport every illegal': GOP senator-elect on Trump's mass deportation plans,https://www.youtube.com/watch?v=TsI3XQlyRUE,Trump deportation executive order on Day 1?,0.6172686815261841
What Kaitlan Collins is hearing about the all out war' for jobs in Trump's administration,https://www.youtube.com/watch?v=_W3lAyPculo,Will Trump appoint Susie Wiles for White House Press Secretary?,0.7075991630554199
Who is Susie Wiles? Experts discuss Trump's new White House chief of staff,https://www.youtube.com/watch?v=NenNx4vDbio,Will Trump appoint Susie Wiles for White House Press Secretary?,0.7002314329147339
Harris speaks with Trump and concedes 2024 race,https://www.youtube.com/watch?v=Bqhp-hmpLW0,Kamala Harris wins the popular vote?,0.6259274482727051
Kara Swisher issues warning about Elon Musk after Trump win,https://www.youtube.com/watch?v=uWISCJiQupY,Trump nominates Elon Musk to Cabinet?,0.6096551418304443
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,Will Donald Trump win the popular vote in the 2024 Presidential Election?,0.6244192123413086
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,Trump eligible to vote in the election?,0.6072751879692078
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,Will Trump get 82-84m votes in the 2024 U.S. Presidential Election?,0.600033164024353
CNN projects Donald Trump will win North Carolina,https://www.youtube.com/watch?v=_SWPPhDuKl4,Will the Republican candidate win North Carolina by 0%-1.0%?,0.6768819093704224
CNN projects Donald Trump will win North Carolina,https://www.youtube.com/watch?v=_SWPPhDuKl4,Will the Democratic candidate win North Carolina by 0%-1.0%?,0.6654810905456543
CNN projects Donald Trump will win North Carolina,https://www.youtube.com/watch?v=_SWPPhDuKl4,Will the Republican candidate win North Carolina by 2.0%-3.0%?,0.6637160181999207
CNN projects Donald Trump will win North Carolina,https://www.youtube.com/watch?v=_SWPPhDuKl4,Will the Republican candidate win North Carolina by 1.0%-2.0%?,0.6596395969390869
CNN projects Donald Trump will win North Carolina,https://www.youtube.com/watch?v=_SWPPhDuKl4,Will the Democratic candidate win North Carolina by 2%-3.0%?,0.6574285626411438
CNN projects Donald Trump will win North Carolina,https://www.youtube.com/watch?v=_SWPPhDuKl4,Will the Republican candidate win North Carolina by 4.0% or more?,0.6569353938102722
CNN projects Donald Trump will win North Carolina,https://www.youtube.com/watch?v=_SWPPhDuKl4,Will the Democratic candidate win North Carolina by 1%-2.0%?,0.6541116833686829
CNN projects Donald Trump will win North Carolina,https://www.youtube.com/watch?v=_SWPPhDuKl4,Will the Republican candidate win North Carolina by 3.0%-4.0%?,0.6502078175544739
CNN projects Donald Trump will win North Carolina,https://www.youtube.com/watch?v=_SWPPhDuKl4,Will the Democratic candidate win North Carolina by 3%-4.0%?,0.6469254493713379
CNN projects Donald Trump will win North Carolina,https://www.youtube.com/watch?v=_SWPPhDuKl4,Will the Democratic candidate win North Carolina by 4.0% or more?,0.6418198943138123
Where things stand in battleground North Carolina,https://www.youtube.com/watch?v=9JnoohGnVs8,Will the Republican candidate win North Carolina by 4.0% or more?,0.6339349746704102
Where things stand in battleground North Carolina,https://www.youtube.com/watch?v=9JnoohGnVs8,Will the Democratic candidate win North Carolina by 4.0% or more?,0.6306595802307129
Where things stand in battleground North Carolina,https://www.youtube.com/watch?v=9JnoohGnVs8,Will the Democratic candidate win North Carolina by 3%-4.0%?,0.6174671649932861
Where things stand in battleground North Carolina,https://www.youtube.com/watch?v=9JnoohGnVs8,Will the Republican candidate win North Carolina by 0%-1.0%?,0.6168064475059509
Where things stand in battleground North Carolina,https://www.youtube.com/watch?v=9JnoohGnVs8,Will the Republican candidate win North Carolina by 3.0%-4.0%?,0.6124920845031738
Where things stand in battleground North Carolina,https://www.youtube.com/watch?v=9JnoohGnVs8,Will the Democratic candidate win North Carolina by 0%-1.0%?,0.6120232343673706
Where things stand in battleground North Carolina,https://www.youtube.com/watch?v=9JnoohGnVs8,Will the Republican candidate win North Carolina by 1.0%-2.0%?,0.610047459602356
Where things stand in battleground North Carolina,https://www.youtube.com/watch?v=9JnoohGnVs8,Will the Republican candidate win North Carolina by 2.0%-3.0%?,0.6095113754272461
Where things stand in battleground North Carolina,https://www.youtube.com/watch?v=9JnoohGnVs8,Will the Democratic candidate win North Carolina by 2%-3.0%?,0.6081135272979736
Where things stand in battleground North Carolina,https://www.youtube.com/watch?v=9JnoohGnVs8,Will the Democratic candidate win North Carolina by 1%-2.0%?,0.6076737642288208
Where things stand in battleground North Carolina,https://www.youtube.com/watch?v=9JnoohGnVs8,"Trump wins 287-251 - AZ, GA, NV, NC, PA",0.6028046607971191
Chris Wallace reacts to what we know about 2024 results so far,https://www.youtube.com/watch?v=vCQhf3RslMo,Will the Democratic candidate win Wisconsin by 4.0% or more?,0.6012985706329346
Chris Wallace reacts to what we know about 2024 results so far,https://www.youtube.com/watch?v=vCQhf3RslMo,Will the Democratic candidate win Wisconsin by 0%-1.0%?,0.6000075340270996
Reporters outline the mood inside the Trump and Harris camps as some polls close,https://www.youtube.com/watch?v=KTzJ32E2u0M,Will the Republican candidate win North Carolina by 4.0% or more?,0.6354643106460571
Reporters outline the mood inside the Trump and Harris camps as some polls close,https://www.youtube.com/watch?v=KTzJ32E2u0M,Will the Republican candidate win North Carolina by 0%-1.0%?,0.6349892020225525
Reporters outline the mood inside the Trump and Harris camps as some polls close,https://www.youtube.com/watch?v=KTzJ32E2u0M,Will the Republican candidate win North Carolina by 2.0%-3.0%?,0.6308025121688843
Reporters outline the mood inside the Trump and Harris camps as some polls close,https://www.youtube.com/watch?v=KTzJ32E2u0M,Will the Republican candidate win North Carolina by 1.0%-2.0%?,0.6284793615341187
Reporters outline the mood inside the Trump and Harris camps as some polls close,https://www.youtube.com/watch?v=KTzJ32E2u0M,Will the Democratic candidate win North Carolina by 2%-3.0%?,0.6266031265258789
Reporters outline the mood inside the Trump and Harris camps as some polls close,https://www.youtube.com/watch?v=KTzJ32E2u0M,Will the Democratic candidate win North Carolina by 4.0% or more?,0.6256728172302246
Reporters outline the mood inside the Trump and Harris camps as some polls close,https://www.youtube.com/watch?v=KTzJ32E2u0M,Will the Democratic candidate win North Carolina by 0%-1.0%?,0.6255538463592529
Reporters outline the mood inside the Trump and Harris camps as some polls close,https://www.youtube.com/watch?v=KTzJ32E2u0M,Will the Democratic candidate win North Carolina by 1%-2.0%?,0.6244596242904663
Reporters outline the mood inside the Trump and Harris camps as some polls close,https://www.youtube.com/watch?v=KTzJ32E2u0M,Will the Republican candidate win North Carolina by 3.0%-4.0%?,0.623640775680542
Reporters outline the mood inside the Trump and Harris camps as some polls close,https://www.youtube.com/watch?v=KTzJ32E2u0M,Will the Democratic candidate win North Carolina by 3%-4.0%?,0.6233913898468018
See the most unforgettable moments of the 2024 election,https://www.youtube.com/watch?v=nGfwZNK97Vo,Will Joe Biden win the 2024 US Presidential Election?,0.6651774644851685
Pollster issues warning ahead of election based on what he's seeing online,https://www.youtube.com/watch?v=ilILYMV_xW0,"Trump wins 316-222 - AZ, GA, MI, MN, NC, PA, WI",0.6305792927742004
Pollster issues warning ahead of election based on what he's seeing online,https://www.youtube.com/watch?v=ilILYMV_xW0,"Trump wins 322-216 - AZ, GA, MI, MN, NV, PA, WI",0.6149674654006958
John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,Will any other Democratic Politician win the 2024 US Presidential Election?,0.7155399322509766
John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,Will any other Democrat Politician win the popular vote in the 2024 Presidential Election?,0.6984546184539795
John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,Will Kamala Harris win the 2024 US Presidential Election?,0.6880924105644226
John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,Will any other Republican Politician win the 2024 US Presidential Election?,0.6659824252128601
John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,Will any other Republican Politician win the popular vote in the 2024 Presidential Election?,0.665084719657898
John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,Will Joe Biden win the 2024 US Presidential Election?,0.6603521704673767
John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,Will Hillary Clinton win the popular vote in the 2024 Presidential Election?,0.6534169912338257
John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,Will Hillary Clinton win the 2024 US Presidential Election?,0.6531968116760254
John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,Will either Kamala or Trump win every swing state?,0.63685142993927
John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,Biden wins the Popular Vote?,0.6250512599945068
John King breaks down the 2024 race before Election Day,https://www.youtube.com/watch?v=o--IZS5Gfak,Kamala Harris wins the popular vote?,0.6151205897331238
The most likely paths to electoral victory for Trump and Harris,https://www.youtube.com/watch?v=voFux7n0GJ8,Trump wins a solid blue state?,0.6115124821662903
We are Americans': Jennifer Lopez addresses Puerto Rican comments at Trump rally,https://www.youtube.com/watch?v=hhfnklkdlf0,Will Kamala Harris win the 2024 US Presidential Election?,0.6711217164993286
We are Americans': Jennifer Lopez addresses Puerto Rican comments at Trump rally,https://www.youtube.com/watch?v=hhfnklkdlf0,Kamala Harris wins the popular vote?,0.6638696789741516
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,Kamala Harris wins the popular vote?,0.7145613431930542
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,Will Kamala Harris win the 2024 US Presidential Election?,0.653165340423584
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,Will either Kamala or Trump win every swing state?,0.6200796365737915
"Harry Enten: If Harris wins, the signs were clear as day",https://www.youtube.com/watch?v=RZZdkU84NrY,Kamala Harris wins the popular vote?,0.6286624670028687
'I strongly disagree': Harris clarifies stance after Biden's controversial remark,https://www.youtube.com/watch?v=US86V2lHRAo,Will Kamala Harris win the 2024 US Presidential Election?,0.6628447771072388
'I strongly disagree': Harris clarifies stance after Biden's controversial remark,https://www.youtube.com/watch?v=US86V2lHRAo,Kamala Harris wins the popular vote?,0.6376709938049316
Famous evangelist's granddaughter explains why she opposes Trump,https://www.youtube.com/watch?v=3wA3VQ4Muvc,Will Kamala Harris win the 2024 US Presidential Election?,0.6150120496749878
'That's not the way to win women': Nikki Haley reacts to messaging from Trump surrogates,https://www.youtube.com/watch?v=c4zDDVKmoKE,Will Nikki Haley win the 2024 US Presidential Election?,0.6737172603607178
'That's not the way to win women': Nikki Haley reacts to messaging from Trump surrogates,https://www.youtube.com/watch?v=c4zDDVKmoKE,Will Nikki Haley win the popular vote in the 2024 Presidential Election?,0.6415131688117981
Harry Enten: Here's how Harris can still win if Great Lakes strategy falls apart,https://www.youtube.com/watch?v=npsGRu43uZY,Kamala Harris wins the popular vote?,0.624415934085846
Harry Enten: Here's how Harris can still win if Great Lakes strategy falls apart,https://www.youtube.com/watch?v=npsGRu43uZY,Will Kamala Harris win the 2024 US Presidential Election?,0.6011656522750854
Bad Bunny posts tribute to Puerto Rico as criticism of Trump rally comedian's comments escalate,https://www.youtube.com/watch?v=FvVwaiCwFIA,"Will Trump say ""Puerto Rico"" during Pennsylvania rally on Oct 29?",0.6610324382781982
Trump addresses Madison Square Garden rally after backlash,https://www.youtube.com/watch?v=fMmnT8G18qk,"Will Trump say ""Kamala"" 20 or more times during Pennsylvania rally on Oct 29?",0.6024355888366699
Trump addresses Madison Square Garden rally after backlash,https://www.youtube.com/watch?v=fMmnT8G18qk,"Will Trump say ""Comrade Kamala"" during Pennsylvania rally on Oct 29?",0.6008665561676025
'These are Americans': Obama slams offensive comments about Puerto Rico at Trump rally,https://www.youtube.com/watch?v=o_th96HU3hA,"Will Trump say ""Puerto Rico"" during Pennsylvania rally on Oct 29?",0.6722320318222046
'That's messed up': Puerto Rican who voted for Trump reacts to controversial joke from rally,https://www.youtube.com/watch?v=tXlU5O6ZX74,"Will Trump say ""Puerto Rico"" during Pennsylvania rally on Oct 29?",0.7048124074935913
Fallout from offensive Puerto Rico comments at Trump's Madison Square Garden rally continues,https://www.youtube.com/watch?v=rfx0TIwxMAs,"Will Trump say ""Comrade Kamala"" during Georgia rally on October 28?",0.6068950891494751
Fallout from offensive Puerto Rico comments at Trump's Madison Square Garden rally continues,https://www.youtube.com/watch?v=rfx0TIwxMAs,"Will Trump say ""Kamala"" 20 or more times during Georgia rally on October 28?",0.604644775390625
James Carville calls out the news media and its coverage of Trump,https://www.youtube.com/watch?v=r6w1xd50cZE,Will Kamala Harris win the 2024 US Presidential Election?,0.6797746419906616
James Carville calls out the news media and its coverage of Trump,https://www.youtube.com/watch?v=r6w1xd50cZE,Kamala Harris wins the popular vote?,0.6389358043670654
"Michelle Obama slams Trump's childish, mean-spirited' antics while campaigning for Harris",https://www.youtube.com/watch?v=R6HpwHgk4vA,Will Kamala Harris win the 2024 US Presidential Election?,0.6200579404830933
"Michelle Obama slams Trump's childish, mean-spirited' antics while campaigning for Harris",https://www.youtube.com/watch?v=R6HpwHgk4vA,Kamala Harris wins the popular vote?,0.6157888770103455
'Two different universes': Jake Tapper analyzes coverage of Trump and Harris,https://www.youtube.com/watch?v=mpuYSDIcI0s,Will Kamala Harris win the 2024 US Presidential Election?,0.7194234728813171
'Two different universes': Jake Tapper analyzes coverage of Trump and Harris,https://www.youtube.com/watch?v=mpuYSDIcI0s,Kamala Harris wins the popular vote?,0.6345747709274292
'Two different universes': Jake Tapper analyzes coverage of Trump and Harris,https://www.youtube.com/watch?v=mpuYSDIcI0s,Kamala flips a 2020 Trump state?,0.6100950837135315
NBC reporter asks Harris about plan if Trump declares victory prematurely on election night,https://www.youtube.com/watch?v=cgKOnZ1PRh4,Will Kamala Harris win the 2024 US Presidential Election?,0.6061911582946777
Hear AOC's response to Musk's million-dollar giveaway,https://www.youtube.com/watch?v=hLjQEdNo8qM,Trump nominates Elon Musk to Cabinet?,0.6771050095558167
What voters in battleground states are thinking 15 days out from Election Day,https://www.youtube.com/watch?v=i-5rdnmcod0,Kamala Harris wins the popular vote?,0.6761181950569153
What voters in battleground states are thinking 15 days out from Election Day,https://www.youtube.com/watch?v=i-5rdnmcod0,Kamala flips a 2020 Trump state?,0.6574363708496094
